Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Incredible_Hulk_Coaster,101.00649192118352,6.802188923999275,0.21256840387497736,107.8086808451828,42.01304518157439,3.002137210205981,45.01518239178037,1484,427,1911,1801,51.3385246788313,9.603182010779875
Restaurant_4,3.955489556199666,29.337860891395643,0.29337860891395645,33.29335044759531,2.6092083257708385,19.352494757104637,21.961703082875474,1205,0,1205,1205,2.6092083257708385,0.0
Doctor_Doom_Fearfall,89.2810680687169,6.879978510462929,0.21499932845196654,96.16104657917982,25.24608801011815,1.9806887527969523,27.2267767629151,2153,658,2811,2761,32.126641296957615,2.732666693149522
Restaurant_3,6.245730347335631,30.90260862109956,0.3090260862109956,37.14833896843519,4.026388842313766,19.92175640491162,23.948145247225384,1233,0,1233,1233,4.026388842313766,0.0
Flight_Hippogriff,59.5705896205649,2.8422053951184543,0.2030146710798896,62.41279501568336,39.491922492898325,1.9975074831572888,41.48942997605561,927,272,1199,1131,50.37778518957519,2.3919419053267497
Restaurant_2,8.806786784154793,30.21127369689412,0.3021127369689412,39.01806048104891,5.695884307867387,19.53946700292925,25.235351310796638,1229,0,1229,1229,5.695884307867387,0.0
Restaurant_1,1.928615882978593,27.770045608163947,0.27770045608163946,29.69866149114254,1.3351022380394755,19.22407171336643,20.559173951405906,1120,0,1120,1120,1.3351022380394755,0.0
Skull_Island,185.03393203933,14.950200878077485,0.22651819512238613,199.9841329174075,66.7888411885576,6.052921719092311,72.84176290764991,1544,604,2148,1915,91.72849750356404,3.0358124627795267
Entrance,0.0,2.131095156592534,0.07103650521975112,2.131095156592534,0.0,0.3950042651162072,0.3950042651162072,4183,0,4183,4183,0.0,0.0
Storm_Force,37.80208115404966,12.587029128237196,0.20978381880395328,50.38911028228685,11.962898922901624,3.9996336947951177,15.962532617696741,1770,680,2450,2440,15.831539193559836,1.8930558654530032
Harry_Potter_Journey,366.88339339403814,43.031784263126816,0.22889246948471711,409.915177657165,40.97606523265115,5.000577055963794,45.97664228861495,5076,1866,6942,6672,55.29641810870184,2.0210217177351697
Jurassic_World_VelociCoaster,609.1672024385072,21.891703792374784,0.22803858117057066,631.0589062308819,72.0417701708605,3.005188254356898,75.0469584252174,4642,1914,6556,5648,101.20923448143267,1.3022877624613076
Incredible_Hulk_Coaster,147.60308203707234,7.023057457145521,0.21947054553579753,154.62613949421785,58.808404576555176,3.005071679988339,61.81347625654352,1380,566,1946,1812,82.20506163790147,1.7635516707991818
Restaurant_4,7.890458261222208,29.58618782079814,0.29586187820798143,37.47664608202035,5.233286645596147,19.622814859513507,24.856101505109656,1169,0,1169,1169,5.233286645596147,0.0
Doctor_Doom_Fearfall,108.29390274398266,6.946136201505478,0.2170667562970462,115.24003894548814,30.54330809584467,1.9858224546197039,32.52913055046437,1944,805,2749,2712,42.78670460944008,0.9766462046279756
Restaurant_3,6.037177789973451,30.56329594129829,0.3056329594129829,36.60047373127174,3.8620523237037783,19.551693227615942,23.41374555131972,1212,0,1212,1212,3.8620523237037783,0.0
Flight_Hippogriff,94.96947875843273,2.857017754865241,0.20407269677608864,97.82649651329797,61.105994271492435,1.993818805510949,63.09981307700338,859,346,1205,1111,85.0993013617738,1.538795454869014
Restaurant_2,3.97720583813573,28.395632760935673,0.28395632760935674,32.3728385990714,2.6310994517903907,18.784980418705057,21.416079870495448,1172,0,1172,1172,2.6310994517903907,0.0
Restaurant_1,1.928615882978593,27.770045608163947,0.27770045608163946,29.69866149114254,1.3351022380394755,19.22407171336643,20.559173951405906,1120,0,1120,1120,1.3351022380394755,0.0
Skull_Island,185.03393203933,14.950200878077485,0.22651819512238613,199.9841329174075,66.7888411885576,6.052921719092311,72.84176290764991,1544,604,2148,1915,91.72849750356404,3.0358124627795267
Entrance,0.0,2.131095156592534,0.07103650521975112,2.131095156592534,0.0,0.3950042651162072,0.3950042651162072,4183,0,4183,4183,0.0,0.0
Storm_Force,37.80208115404966,12.587029128237196,0.20978381880395328,50.38911028228685,11.962898922901624,3.9996336947951177,15.962532617696741,1770,680,2450,2440,15.831539193559836,1.8930558654530032
Harry_Potter_Journey,366.88339339403814,43.031784263126816,0.22889246948471711,409.915177657165,40.97606523265115,5.000577055963794,45.97664228861495,5076,1866,6942,6672,55.29641810870184,2.0210217177351697
Jurassic_World_VelociCoaster,609.1672024385072,21.891703792374784,0.22803858117057066,631.0589062308819,72.0417701708605,3.005188254356898,75.0469584252174,4642,1914,6556,5648,101.20923448143267,1.3022877624613076
Incredible_Hulk_Coaster,147.60308203707234,7.023057457145521,0.21947054553579753,154.62613949421785,58.808404576555176,3.005071679988339,61.81347625654352,1380,566,1946,1812,82.20506163790147,1.7635516707991818
Restaurant_4,7.890458261222208,29.58618782079814,0.29586187820798143,37.47664608202035,5.233286645596147,19.622814859513507,24.856101505109656,1169,0,1169,1169,5.233286645596147,0.0
Doctor_Doom_Fearfall,108.29390274398266,6.946136201505478,0.2170667562970462,115.24003894548814,30.54330809584467,1.9858224546197039,32.52913055046437,1944,805,2749,2712,42.78670460944008,0.9766462046279756
