Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Restaurant_1,0.0,6.131538794606518,0.061315387946065183,6.131538794606518,NaN,4.486491800931598,NaN,0,0,0,246,0.0,0.0
Skull_Island,320.89136762835346,59.68905914013851,0.9043796839414926,380.58042676849203,23.750183459335375,5.982199691105196,29.73238315044057,1917,515,2432,1796,29.068409047585234,3.953992289092668
Entrance,0.0,4.444000020475783,0.14813333401585943,4.444000020475783,NaN,0.09912267703663456,NaN,0,0,0,8070,0.0,0.0
Storm_Force,274.1906277272577,54.27765213546958,0.9046275355911597,328.4682798627273,16.72460623209298,3.8970791321836957,20.621685364276676,2398,553,2951,2507,20.052390078675888,2.294180076386257
Harry_Potter_Journey,799.9061902869098,173.57562186257132,0.9232745843753793,973.4818121494811,18.957618729643684,4.859793425923602,23.817412155567286,6244,1351,7595,6429,22.48255480183446,2.6662043441817245
Jurassic_World_VelociCoaster,833.666031086215,89.35711977263185,0.9308033309649151,923.0231508588469,20.91718505652616,2.98797725414708,23.90516231067324,5631,1543,7174,5383,25.823594534605114,3.0118112580410097
Incredible_Hulk_Coaster,191.65353910670424,28.29788001563355,0.8843087504885484,219.9514191223378,16.52185681954347,3.0464224897213152,19.568279309264785,1646,442,2088,1672,20.169745969910373,2.937183648720052
Restaurant_4,0.0,11.113432113351166,0.11113432113351167,11.113432113351166,NaN,4.546404046370932,NaN,0,0,0,440,0.0,0.0
Doctor_Doom_Fearfall,153.49936277918636,28.472603030263134,0.8897688446957229,181.9719658094495,9.085789312809451,1.964380431371163,11.050169744180614,2332,709,3041,2609,11.323427262000331,1.7258856491802024
Restaurant_3,0.0,10.804517908748558,0.10804517908748558,10.804517908748558,NaN,4.886465385866182,NaN,0,0,0,398,0.0,0.0
Flight_Hippogriff,135.4199496334192,11.80349780800337,0.8431069862859549,147.2234474414226,18.466356768193528,1.9800835092643119,20.44644027745784,1056,264,1320,1073,22.49620266243593,2.3469731912239378
Restaurant_2,0.0,8.204631411981936,0.08204631411981936,8.204631411981936,NaN,4.079650978333559,NaN,0,0,0,362,0.0,0.0
Restaurant_1,0.0,9.730420506553449,0.09730420506553449,9.730420506553449,NaN,4.7337180842692455,NaN,0,0,0,370,0.0,0.0
Skull_Island,267.9462409478,58.78022939149858,0.890609536234827,326.72647033929854,19.798983321266007,5.9407306515832365,25.739713972849245,1876,560,2436,1781,24.835162327976516,2.927783648785795
Entrance,0.0,4.444000020475783,0.14813333401585943,4.444000020475783,NaN,0.09912267703663456,NaN,0,0,0,8070,0.0,0.0
Storm_Force,54.924083727534345,52.83628117309878,0.880604686218313,107.76036490063312,3.8573293292845032,3.8707898295310463,7.72811915881555,1979,584,2563,2457,4.444494366563055,1.8676039717943411
Harry_Potter_Journey,670.8611979290122,173.26643804740388,0.9216299896138505,844.1276359764161,16.378002933300177,4.860208640880894,21.238211574181072,5800,1573,7373,6417,20.139878942324803,2.5071314442074213
Jurassic_World_VelociCoaster,944.11108656742,89.44144023134282,0.9316816690764878,1033.5525267987628,23.92847023122157,2.9513215841689657,26.879791815390536,5484,1618,7102,5455,30.50949555522055,1.6229431132918195
Incredible_Hulk_Coaster,316.2107919459631,29.169884339362113,0.911558885605066,345.3806762853252,23.725695102239833,3.026270421374744,26.751965523614576,1759,640,2399,1735,31.67756225547214,1.8704852232779139
Restaurant_4,0.0,10.009349691683296,0.10009349691683296,10.009349691683296,NaN,4.209539589960264,NaN,0,0,0,428,0.0,0.0
Doctor_Doom_Fearfall,184.77184232823217,28.59734024262402,0.8936668825820007,213.3691825708562,11.464643784585244,1.9836305370606258,13.448274321645869,2129,772,2901,2595,15.251257196390059,1.0220272642064772
Restaurant_3,0.0,9.50205571999709,0.09502055719997089,9.50205571999709,NaN,4.223135875554262,NaN,0,0,0,405,0.0,0.0
Flight_Hippogriff,217.08270816814277,11.559608429998937,0.8256863164284954,228.6423165981417,27.382542025413944,2.0045563751443245,29.38709840055827,1043,384,1427,1038,37.00042404299644,1.25897185786562
Restaurant_2,0.0,7.188737027287231,0.07188737027287231,7.188737027287231,NaN,4.461974706592074,NaN,0,0,0,290,0.0,0.0
Restaurant_1,0.0,9.730420506553449,0.09730420506553449,9.730420506553449,NaN,4.7337180842692455,NaN,0,0,0,370,0.0,0.0
Skull_Island,267.9462409478,58.78022939149858,0.890609536234827,326.72647033929854,19.798983321266007,5.9407306515832365,25.739713972849245,1876,560,2436,1781,24.835162327976516,2.927783648785795
Entrance,0.0,4.444000020475783,0.14813333401585943,4.444000020475783,NaN,0.09912267703663456,NaN,0,0,0,8070,0.0,0.0
Storm_Force,54.924083727534345,52.83628117309878,0.880604686218313,107.76036490063312,3.8573293292845032,3.8707898295310463,7.72811915881555,1979,584,2563,2457,4.444494366563055,1.8676039717943411
Harry_Potter_Journey,670.8611979290122,173.26643804740388,0.9216299896138505,844.1276359764161,16.378002933300177,4.860208640880894,21.238211574181072,5800,1573,7373,6417,20.139878942324803,2.5071314442074213
Jurassic_World_VelociCoaster,944.11108656742,89.44144023134282,0.9316816690764878,1033.5525267987628,23.92847023122157,2.9513215841689657,26.879791815390536,5484,1618,7102,5455,30.50949555522055,1.6229431132918195
Incredible_Hulk_Coaster,316.2107919459631,29.169884339362113,0.911558885605066,345.3806762853252,23.725695102239833,3.026270421374744,26.751965523614576,1759,640,2399,1735,31.67756225547214,1.8704852232779139
Restaurant_4,0.0,10.009349691683296,0.10009349691683296,10.009349691683296,NaN,4.209539589960264,NaN,0,0,0,428,0.0,0.0
Doctor_Doom_Fearfall,184.77184232823217,28.59734024262402,0.8936668825820007,213.3691825708562,11.464643784585244,1.9836305370606258,13.448274321645869,2129,772,2901,2595,15.251257196390059,1.0220272642064772
Restaurant_3,0.0,9.50205571999709,0.09502055719997089,9.50205571999709,NaN,4.223135875554262,NaN,0,0,0,405,0.0,0.0
Flight_Hippogriff,217.08270816814277,11.559608429998937,0.8256863164284954,228.6423165981417,27.382542025413944,2.0045563751443245,29.38709840055827,1043,384,1427,1038,37.00042404299644,1.25897185786562
Restaurant_2,0.0,7.188737027287231,0.07188737027287231,7.188737027287231,NaN,4.461974706592074,NaN,0,0,0,290,0.0,0.0
