Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Restaurant_1,7.909046544678582,19.603476775934528,0.19603476775934528,27.51252332061311,7.753967200665277,4.405275679985287,12.159242880650563,306,0,306,1335,7.753967200665277,0.0
Skull_Island,964.89816281578,64.03957405821714,0.9702965766396536,1028.9377368739972,67.55413041884107,5.8787858682573875,73.43291628709845,3397,888,4285,3268,84.22439002482854,3.782878299990289
Entrance,0.0,1.356761119003302,0.0452253706334434,1.356761119003302,NaN,0.0998842541597523,NaN,0,0,0,4075,0.0,0.0
Storm_Force,163.42480711580055,58.174782512659135,0.969579708544319,221.5995896284597,11.249986722060616,3.9503021172018427,15.200288839262459,3302,1056,4358,4418,14.056108623782608,2.475541154365565
Harry_Potter_Journey,2385.544385325415,186.1292753985214,0.9900493372261777,2571.6736607239363,54.58495275704557,4.918416508372802,59.50336926541837,10584,2527,13111,11353,66.9853902488512,2.6473863093721475
Jurassic_World_VelociCoaster,3211.301028311324,94.24257923368891,0.9816935336842595,3305.543607545013,73.0505238469364,2.9997637952367824,76.05028764217319,10181,3007,13188,9425,93.77372903283775,2.886589028957739
Incredible_Hulk_Coaster,992.9250595944047,30.04203183388588,0.9388134948089337,1022.9670914282906,70.13833715053482,2.9724965534847505,73.11083370401957,3290,957,4247,3032,88.92014688116363,5.569733165405361
Restaurant_4,38.43117018023603,23.92175953615371,0.2392175953615371,62.35292971638974,14.953762716045148,4.21405041740817,19.16781313345332,771,0,771,1703,14.953762716045148,0.0
Doctor_Doom_Fearfall,967.2300564724005,30.067531516949956,0.9396103599046861,997.2975879893504,53.884682811832896,1.9833464061312636,55.86802921796416,4168,1217,5385,4548,68.57704141187276,3.5660709425100947
Restaurant_3,4.428469569394518,17.241439985065753,0.17241439985065754,21.669909554460272,5.489838309166758,4.137945596415781,9.62778390558254,242,0,242,1250,5.489838309166758,0.0
Flight_Hippogriff,709.1510050568513,12.025456154735386,0.8589611539096704,721.1764612115867,81.60540909745124,2.0382129075822686,83.6436220050335,2072,535,2607,1770,101.05658174657349,6.273017080663981
Restaurant_2,16.346666525236746,23.094764893797503,0.23094764893797504,39.441431419034245,10.069815107948713,4.330268417587032,14.400083525535745,487,0,487,1600,10.069815107948713,0.0
Restaurant_1,4.678308993303651,17.52067581076078,0.17520675810760777,22.19898480406443,6.265592401745962,3.8963697132900177,10.16196211503598,224,0,224,1349,6.265592401745962,0.0
Skull_Island,903.4089052513096,64.23793702665209,0.9733020761613953,967.6468422779617,66.96878467392955,5.884391178013932,72.85317585194348,3032,1015,4047,3275,88.00827326030704,4.119790197184127
Entrance,0.0,1.2659564806681018,0.042198549355603396,1.2659564806681018,NaN,0.09700815943816872,NaN,0,0,0,3915,0.0,0.0
Storm_Force,357.75172550718173,58.39204966092183,0.9732008276820304,416.14377516810356,23.876644638966525,4.000368782433558,27.877013421400083,3247,1248,4495,4379,31.923903967313645,2.939584511447999
Harry_Potter_Journey,2174.156433231777,186.5805256764532,0.9924496046619851,2360.7369589082305,50.076539728946884,4.999924761316298,55.076464490263184,9782,3243,13025,11195,65.5066228688644,3.5341181209686563
Jurassic_World_VelociCoaster,3922.2009962615866,94.70100309295682,0.9864687822183003,4016.9019993545435,83.4215029336034,2.970545893756488,86.3920488273599,10436,3669,14105,9564,110.14425524316924,7.41206082332014
Incredible_Hulk_Coaster,593.4142328960938,30.72019014391061,0.9600059419972066,624.1344230400044,47.49847114963398,2.9700473874228757,50.46851853705685,2741,1007,3748,3103,59.3276625346967,15.300046535476145
Restaurant_4,7.822616419560169,18.827191417334113,0.18827191417334113,26.649807836894283,6.902308605494267,4.199373550334746,11.101682155829014,340,0,340,1345,6.902308605494267,0.0
Doctor_Doom_Fearfall,532.8792271734907,30.52821043175555,0.9540065759923609,563.4074376052463,30.578379524110026,1.9716820515665585,32.55006157567659,3767,1461,5228,4645,40.95752031499524,3.817104124202684
Restaurant_3,16.787200538884488,22.903028844742202,0.22903028844742201,39.690229383626686,10.320000331281447,4.4674308539809235,14.78743118526237,488,0,488,1538,10.320000331281447,0.0
Flight_Hippogriff,348.3635029933488,12.442590646584712,0.8887564747560509,360.8060936399335,46.51048104050051,1.986576473643115,48.49705751414362,1657,590,2247,1879,62.082066494873416,2.778079179659973
Restaurant_2,22.180341187551463,22.793530435629062,0.2279353043562906,44.97387162318052,12.120405020519925,4.35545167559791,16.475856696117834,549,0,549,1570,12.120405020519925,0.0
Restaurant_1,1.065044049275234,15.063372162670497,0.15063372162670496,16.128416211945733,2.5767194740529855,4.119427209481448,6.696146683534433,124,0,124,1097,2.5767194740529855,0.0
Skull_Island,1047.3248500969407,64.00544535591301,0.9697794750895911,1111.3302954528538,74.38386719438499,5.879250951247368,80.26311814563236,2997,1227,4224,3266,103.53629511174405,3.177814652962912
Entrance,0.0,1.2659564806681018,0.042198549355603396,1.2659564806681018,NaN,0.09700815943816872,NaN,0,0,0,3915,0.0,0.0
Storm_Force,307.48688032032373,58.35896886672513,0.9726494811120855,365.8458491870489,21.45257304560398,3.9458396799678925,25.398412725571873,2711,1589,4300,4437,32.786048747400436,2.11647951031753
Harry_Potter_Journey,2224.1334511228147,185.94507814691016,0.9890695646112243,2410.0785292697246,54.29129660999548,4.999867656545043,59.29116426654052,8924,3366,12290,11157,73.8222268167998,2.5105416588601086
Jurassic_World_VelociCoaster,3335.69339791994,93.97688422927365,0.9789258773882672,3429.670282149213,79.7249856099412,2.9701922954890536,82.69517790543026,9092,3460,12552,9492,109.45395676186696,1.6048105482912438
Incredible_Hulk_Coaster,809.1886969935584,30.019987420088775,0.9381246068777742,839.2086844136472,63.053664700796766,2.9722759821870075,66.02594068298377,2667,1183,3850,3030,90.18791402705622,1.881185450472164
Restaurant_4,12.717957483334894,19.367795671050327,0.19367795671050328,32.08575315438522,9.910096740260956,4.3425550831951405,14.252651823456096,385,0,385,1338,9.910096740260956,0.0
Doctor_Doom_Fearfall,660.833263084181,29.882622266992524,0.9338319458435164,690.7158853511736,37.2650336325666,1.9590879982731113,39.22412163083971,3544,1776,5320,4576,55.39926811633121,1.0782504059552107
Restaurant_3,8.569220150407329,19.96445583208985,0.1996445583208985,28.533675982497176,7.2010253364767465,4.268949928458271,11.469975264935018,357,0,357,1403,7.2010253364767465,0.0
Flight_Hippogriff,504.87254916065643,12.329466352985598,0.8806761680703998,517.202015513642,65.68159789600908,1.987555027348565,67.66915292335764,1510,796,2306,1861,99.30612047077452,1.8963854740294288
Restaurant_2,9.177521443230019,18.506102377429553,0.18506102377429554,27.68362382065957,8.026986685040832,4.118568778359693,12.145555463400525,343,0,343,1348,8.026986685040832,0.0
Restaurant_1,1.065044049275234,15.063372162670497,0.15063372162670496,16.128416211945733,2.5767194740529855,4.119427209481448,6.696146683534433,124,0,124,1097,2.5767194740529855,0.0
Skull_Island,1047.3248500969407,64.00544535591301,0.9697794750895911,1111.3302954528538,74.38386719438499,5.879250951247368,80.26311814563236,2997,1227,4224,3266,103.53629511174405,3.177814652962912
Entrance,0.0,1.2659564806681018,0.042198549355603396,1.2659564806681018,NaN,0.09700815943816872,NaN,0,0,0,3915,0.0,0.0
Storm_Force,307.48688032032373,58.35896886672513,0.9726494811120855,365.8458491870489,21.45257304560398,3.9458396799678925,25.398412725571873,2711,1589,4300,4437,32.786048747400436,2.11647951031753
Harry_Potter_Journey,2224.1334511228147,185.94507814691016,0.9890695646112243,2410.0785292697246,54.29129660999548,4.999867656545043,59.29116426654052,8924,3366,12290,11157,73.8222268167998,2.5105416588601086
Jurassic_World_VelociCoaster,3335.69339791994,93.97688422927365,0.9789258773882672,3429.670282149213,79.7249856099412,2.9701922954890536,82.69517790543026,9092,3460,12552,9492,109.45395676186696,1.6048105482912438
Incredible_Hulk_Coaster,809.1886969935584,30.019987420088775,0.9381246068777742,839.2086844136472,63.053664700796766,2.9722759821870075,66.02594068298377,2667,1183,3850,3030,90.18791402705622,1.881185450472164
Restaurant_4,12.717957483334894,19.367795671050327,0.19367795671050328,32.08575315438522,9.910096740260956,4.3425550831951405,14.252651823456096,385,0,385,1338,9.910096740260956,0.0
Doctor_Doom_Fearfall,660.833263084181,29.882622266992524,0.9338319458435164,690.7158853511736,37.2650336325666,1.9590879982731113,39.22412163083971,3544,1776,5320,4576,55.39926811633121,1.0782504059552107
Restaurant_3,8.569220150407329,19.96445583208985,0.1996445583208985,28.533675982497176,7.2010253364767465,4.268949928458271,11.469975264935018,357,0,357,1403,7.2010253364767465,0.0
Flight_Hippogriff,504.87254916065643,12.329466352985598,0.8806761680703998,517.202015513642,65.68159789600908,1.987555027348565,67.66915292335764,1510,796,2306,1861,99.30612047077452,1.8963854740294288
Restaurant_2,9.177521443230019,18.506102377429553,0.18506102377429554,27.68362382065957,8.026986685040832,4.118568778359693,12.145555463400525,343,0,343,1348,8.026986685040832,0.0
