Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Restaurant_2,0.0,3.8869001728667045E-306,3.8869001728667047E-308,3.8869001728667045E-306,NaN,15.19011686229918,NaN,0,0,0,46,0.0,0.0
Restaurant_1,0.0,2.4757730940382488E-306,2.475773094038249E-308,2.4757730940382488E-306,NaN,12.363000818414983,NaN,0,0,0,36,0.0,0.0
Skull_Island,2.773732251776606E-308,1.4731863452353961E-307,2.232100523083934E-309,1.7505595704130567E-307,0.02140051256208153,1.8916692708589835,1.913069783421065,232,1,233,14,0.02140051256208153,0.02140051256208153
Entrance,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0,0,0,0,0.0,0.0
Storm_Force,1.190443026513565E-309,2.7671865253813034E-308,4.61197754230216E-310,2.88623082803266E-308,0.02140051256208153,0.829092036593579,0.8504925491556605,9,1,10,6,0.02140051256208153,0.02140051256208153
Harry_Potter_Journey,3.214196171586625E-308,1.2560149241937972E-306,6.68093044783935E-309,1.2881568859096635E-306,0.02140051256208153,4.908542188060437,4.929942700622519,270,0,270,46,0.02140051256208153,0.0
Jurassic_World_VelociCoaster,1.0809222680743169E-307,1.8456370542012236E-307,1.922538598126274E-309,2.9265593222755403E-307,0.02140051256208153,1.2288478006611285,1.25024831322321,908,0,908,27,0.02140051256208153,0.0
Incredible_Hulk_Coaster,1.5951936555281766E-308,3.5992241150303495E-308,1.124757535946984E-309,5.194417770558527E-308,0.02140051256208153,1.6175751206052382,1.6389756331673198,134,0,134,4,0.02140051256208153,0.0
Restaurant_4,0.0,3.075373333712242E-306,3.0753733337122424E-308,3.075373333712242E-306,NaN,14.17583981834136,NaN,0,0,0,39,0.0,0.0
Doctor_Doom_Fearfall,4.40463919810019E-309,7.086354593118456E-308,2.214485810349517E-309,7.526818512928475E-308,0.02140051256208153,1.5923863754061358,1.6137868879682173,37,0,37,8,0.02140051256208153,0.0
Restaurant_3,0.0,3.120223283917957E-306,3.120223283917957E-308,3.120223283917957E-306,NaN,16.497658755108414,NaN,0,0,0,34,0.0,0.0
Flight_Hippogriff,1.119016444922751E-308,3.708686880413109E-308,2.649062057437933E-309,4.82770332533586E-308,0.02140051256208153,1.666770236068146,1.6881707486302275,94,0,94,4,0.02140051256208153,0.0
Restaurant_2,0.0,2.8029833908452924E-306,2.8029833908452923E-308,2.8029833908452924E-306,NaN,12.597259997139194,NaN,0,0,0,40,0.0,0.0
Restaurant_1,0.0,2.4757730940382488E-306,2.475773094038249E-308,2.4757730940382488E-306,NaN,12.363000818414983,NaN,0,0,0,36,0.0,0.0
Skull_Island,2.773732251776606E-308,1.4731863452353961E-307,2.232100523083934E-309,1.7505595704130567E-307,0.02140051256208153,1.8916692708589835,1.913069783421065,232,1,233,14,0.02140051256208153,0.02140051256208153
Entrance,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0,0,0,0,0.0,0.0
Storm_Force,1.190443026513565E-309,2.7671865253813034E-308,4.61197754230216E-310,2.88623082803266E-308,0.02140051256208153,0.829092036593579,0.8504925491556605,9,1,10,6,0.02140051256208153,0.02140051256208153
Harry_Potter_Journey,3.214196171586625E-308,1.2560149241937972E-306,6.68093044783935E-309,1.2881568859096635E-306,0.02140051256208153,4.908542188060437,4.929942700622519,270,0,270,46,0.02140051256208153,0.0
Jurassic_World_VelociCoaster,1.0809222680743169E-307,1.8456370542012236E-307,1.922538598126274E-309,2.9265593222755403E-307,0.02140051256208153,1.2288478006611285,1.25024831322321,908,0,908,27,0.02140051256208153,0.0
Incredible_Hulk_Coaster,1.5951936555281766E-308,3.5992241150303495E-308,1.124757535946984E-309,5.194417770558527E-308,0.02140051256208153,1.6175751206052382,1.6389756331673198,134,0,134,4,0.02140051256208153,0.0
Restaurant_4,0.0,3.075373333712242E-306,3.0753733337122424E-308,3.075373333712242E-306,NaN,14.17583981834136,NaN,0,0,0,39,0.0,0.0
Doctor_Doom_Fearfall,4.40463919810019E-309,7.086354593118456E-308,2.214485810349517E-309,7.526818512928475E-308,0.02140051256208153,1.5923863754061358,1.6137868879682173,37,0,37,8,0.02140051256208153,0.0
Restaurant_3,0.0,3.120223283917957E-306,3.120223283917957E-308,3.120223283917957E-306,NaN,16.497658755108414,NaN,0,0,0,34,0.0,0.0
Flight_Hippogriff,1.119016444922751E-308,3.708686880413109E-308,2.649062057437933E-309,4.82770332533586E-308,0.02140051256208153,1.666770236068146,1.6881707486302275,94,0,94,4,0.02140051256208153,0.0
Restaurant_2,0.0,2.8029833908452924E-306,2.8029833908452923E-308,2.8029833908452924E-306,NaN,12.597259997139194,NaN,0,0,0,40,0.0,0.0
