Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Restaurant_3,4.266096074265308,22.903028844742202,0.22903028844742201,27.169124919007512,10.754864052769683,19.085857370618502,29.840721423388185,119,0,119,360,10.754864052769683,0.0
Flight_Hippogriff,87.181005682768,3.1407413731914695,0.2243386695136764,90.32174705595948,46.70411018719714,1.9920135559353929,48.69612374313253,418,142,560,473,61.637961903001525,2.743898798420864
Restaurant_2,5.6309523612590935,22.793530435629062,0.2279353043562906,28.42448279688815,12.241200785345855,18.48124089375329,30.72244167909915,138,0,138,370,12.241200785345855,0.0
Restaurant_1,0.3291162537293557,15.063372162670497,0.15063372162670496,15.392488416399853,2.668510165373154,17.58370291362315,20.252213078996302,37,0,37,257,2.668510165373154,0.0
Skull_Island,266.7412807865187,16.522739827854302,0.25034454284627733,283.264020614373,74.57817729352807,5.866061477344723,80.4442387708728,764,309,1073,845,103.43475018742747,3.230534280780079
Entrance,0.0,1.2659564806681018,0.042198549355603396,1.2659564806681018,NaN,0.3903257391576881,NaN,0,0,0,973,0.0,0.0
Storm_Force,78.48053925432664,14.876903054826368,0.24794838424710614,93.357442309153,21.442770288067386,3.953118615100009,25.395888903167396,703,395,1098,1129,32.32156084349844,2.081277223591269
Harry_Potter_Journey,551.1326810314553,46.11428975052941,0.24528877526877346,597.2469707819847,54.032615787397575,4.9997422931546165,59.03235808055219,2215,845,3060,2767,73.69248899473237,2.498155249827659
Jurassic_World_VelociCoaster,846.2716392121204,23.76258874079948,0.24752696604999458,870.0342279529199,79.41241531549457,2.9629163018453215,82.3753316173399,2325,872,3197,2406,108.59328814528432,1.607909203956337
Incredible_Hulk_Coaster,202.4858443119363,7.688698992426486,0.2402718435133277,210.17454330436277,62.55999309328618,2.9762705777134784,65.53626367099966,669,302,971,775,89.96155010350282,1.8591929613824423
Restaurant_4,3.4810734031550736,19.367795671050327,0.19367795671050328,22.8488690742054,10.238451185750217,18.044530128307755,28.28298131405797,102,0,102,322,10.238451185750217,0.0
Doctor_Doom_Fearfall,162.31885052441166,7.252208373056355,0.2266315116580111,169.571058897468,37.37195330569723,1.9618237258042441,39.33377703150148,872,431,1303,1109,55.32104819881461,1.0573112017566566
Restaurant_3,2.1215808645138363,19.96445583208985,0.1996445583208985,22.086036696603685,7.15139617251855,17.667660028398096,24.819056200916645,89,0,89,339,7.15139617251855,0.0
Flight_Hippogriff,135.4221964286786,3.180309096087124,0.22716493543479457,138.60250552476572,68.74223168968457,1.9876931850544526,70.72992487473903,398,193,591,480,101.16185054135788,1.8872663893426616
Restaurant_2,2.297781581532122,18.506102377429553,0.18506102377429554,20.803883958961674,7.833346300677689,16.622247644397802,24.455593945075492,88,0,88,334,7.833346300677689,0.0
Restaurant_1,0.3291162537293557,15.063372162670497,0.15063372162670496,15.392488416399853,2.668510165373154,17.58370291362315,20.252213078996302,37,0,37,257,2.668510165373154,0.0
Skull_Island,266.7412807865187,16.522739827854302,0.25034454284627733,283.264020614373,74.57817729352807,5.866061477344723,80.4442387708728,764,309,1073,845,103.43475018742747,3.230534280780079
Entrance,0.0,1.2659564806681018,0.042198549355603396,1.2659564806681018,NaN,0.3903257391576881,NaN,0,0,0,973,0.0,0.0
Storm_Force,78.48053925432664,14.876903054826368,0.24794838424710614,93.357442309153,21.442770288067386,3.953118615100009,25.395888903167396,703,395,1098,1129,32.32156084349844,2.081277223591269
Harry_Potter_Journey,551.1326810314553,46.11428975052941,0.24528877526877346,597.2469707819847,54.032615787397575,4.9997422931546165,59.03235808055219,2215,845,3060,2767,73.69248899473237,2.498155249827659
Jurassic_World_VelociCoaster,846.2716392121204,23.76258874079948,0.24752696604999458,870.0342279529199,79.41241531549457,2.9629163018453215,82.3753316173399,2325,872,3197,2406,108.59328814528432,1.607909203956337
Incredible_Hulk_Coaster,202.4858443119363,7.688698992426486,0.2402718435133277,210.17454330436277,62.55999309328618,2.9762705777134784,65.53626367099966,669,302,971,775,89.96155010350282,1.8591929613824423
Restaurant_4,3.4810734031550736,19.367795671050327,0.19367795671050328,22.8488690742054,10.238451185750217,18.044530128307755,28.28298131405797,102,0,102,322,10.238451185750217,0.0
Doctor_Doom_Fearfall,162.31885052441166,7.252208373056355,0.2266315116580111,169.571058897468,37.37195330569723,1.9618237258042441,39.33377703150148,872,431,1303,1109,55.32104819881461,1.0573112017566566
Restaurant_3,2.1215808645138363,19.96445583208985,0.1996445583208985,22.086036696603685,7.15139617251855,17.667660028398096,24.819056200916645,89,0,89,339,7.15139617251855,0.0
Flight_Hippogriff,135.4221964286786,3.180309096087124,0.22716493543479457,138.60250552476572,68.74223168968457,1.9876931850544526,70.72992487473903,398,193,591,480,101.16185054135788,1.8872663893426616
Restaurant_2,2.297781581532122,18.506102377429553,0.18506102377429554,20.803883958961674,7.833346300677689,16.622247644397802,24.455593945075492,88,0,88,334,7.833346300677689,0.0
