Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Storm_Force,259.75172164413004,50.47758412851713,0.8412930688086189,310.22930577264714,20.554364512445584,3.9943321927492046,24.54869670519479,7753,2292,10045,10045,25.887161680680915,2.5154568137856783
Harry_Potter_Journey,1485.0844436505724,167.04137816696726,0.8885179689732301,1652.1258218175396,42.754349450642195,5.000791435822772,47.755140886464964,20906,6704,27610,26551,55.60094221553429,2.693062406663266
Jurassic_World_VelociCoaster,2606.672784407987,84.68402366092829,0.882125246468003,2691.3568080689147,78.81484242229462,3.0055681952058224,81.82041061750044,19723,6566,26289,22396,103.30965904866359,5.237128696757685
Incredible_Hulk_Coaster,399.36487389758616,27.10816080265798,0.8471300250830619,426.4730347002441,41.626377970777234,3.0006178387321674,44.6269958095094,5856,1770,7626,7181,51.18695916497784,9.995438155388136
Restaurant_4,15.69422694429246,29.337860891395643,0.29337860891395645,45.032087835688095,2.6262851568137298,4.909422354170755,7.535707510984485,4750,0,4750,4750,2.6262851568137298,0.0
Doctor_Doom_Fearfall,355.20559102715896,27.19866846301247,0.8499583894691397,382.4042594901714,25.417889209479416,1.982883466341111,27.400772675820527,8470,2638,11108,10903,32.449558328056746,2.8408469674967147
Restaurant_3,24.630662150380715,30.90260862109956,0.3090260862109956,55.533270771480275,4.015207100261646,5.037638565885157,9.052845666146803,4876,0,4876,4876,4.015207100261646,0.0
Flight_Hippogriff,235.1171122998592,11.080514858735292,0.7914653470525208,246.1976271585945,39.9331846590973,1.9953687761380814,41.92855343523538,3618,1062,4680,4414,50.92879583715086,2.47356013725385
Restaurant_2,35.50831415479384,30.21127369689412,0.3021127369689412,65.71958785168796,5.73901142829726,4.882880225010177,10.621891653307436,4918,0,4918,4918,5.73901142829726,0.0
Restaurant_1,7.405530324880396,27.770045608163947,0.27770045608163946,35.17557593304434,1.30761391988609,4.90342981529729,6.21104373518338,4391,0,4391,4391,1.30761391988609,0.0
Skull_Island,731.5860350574776,58.44020335690373,0.8854576266197535,790.0262384143814,67.30195616969725,6.054311293130091,73.35626746282733,6102,2326,8428,7484,91.81165564218782,3.0035098321488034
Entrance,0.0,2.131095156592534,0.07103650521975112,2.131095156592534,0.0,0.09887516252654506,0.09887516252654506,16711,0,16711,16711,0.0,0.0
Storm_Force,148.67044435011763,49.62785588118243,0.8271309313530405,198.29830023130006,11.927640081277879,3.9993747951318865,15.927014876409766,6973,2691,9664,9621,15.795739404699745,1.9045049708279755
Harry_Potter_Journey,1466.477304973689,171.0905473556051,0.9100561029553463,1637.567852329294,41.198797819832116,5.001006634291216,46.19980445412333,20220,7378,27598,26525,55.49948563294952,2.0066173398597895
Jurassic_World_VelociCoaster,2402.37998975329,86.45871742613397,0.9006116398555623,2488.8387071794236,72.16730789396188,3.006146965595824,75.1734548595577,18288,7522,25810,22299,101.3144345760639,1.3028233469951327
Incredible_Hulk_Coaster,588.381955852121,27.72916993398675,0.8665365604370859,616.1111257861078,59.00031193451602,2.999758360057058,62.00007029457308,5516,2216,7732,7167,81.98635474936927,1.7841512094572776
Restaurant_4,30.489382456251622,29.58618782079814,0.29586187820798143,60.07557027704976,5.190896974222757,5.037125729198791,10.228022703421548,4554,0,4554,4554,5.190896974222757,0.0
Doctor_Doom_Fearfall,432.4998477109025,27.620116138205187,0.8631286293189121,460.1199638491077,30.699466815473983,1.984130032836795,32.68359684831078,7704,3219,10923,10793,43.11717002550952,0.9803038673181699
Restaurant_3,23.03995574881967,30.56329594129829,0.3056329594129829,53.60325169011795,3.8121164957200624,5.056904010215647,8.86902050593571,4686,0,4686,4686,3.8121164957200624,0.0
